z6-14354,Port7,Port7,Port8,Port8
07/20/2022 10:45:00 AM,100,8132,100.03,27.3
07/20/2022 11:00:00 AM,100,8150,100.03,28.4
07/20/2022 11:15:00 AM,100,8164,100.03,30.0
07/20/2022 11:30:00 AM,100,8179,100.01,32.9
07/20/2022 11:45:00 AM,100,8190,100.01,35.9
07/20/2022 12:00:00 PM,100,8198,100.01,37.9
07/20/2022 12:15:00 PM,100,8208,100.0,39.7
07/20/2022 12:30:00 PM,100,8214,100.0,41.2
07/20/2022 12:45:00 PM,100,8218,99.99,42.6
07/20/2022 01:00:00 PM,100,8222,99.98,43.7
07/20/2022 01:15:00 PM,100,8220,99.97,44.3
07/20/2022 01:30:00 PM,100,8219,99.96,44.9
07/20/2022 01:45:00 PM,100,8218,99.95,45.6
07/20/2022 02:00:00 PM,100,8215,99.95,46.2
07/20/2022 02:15:00 PM,100,8200,99.95,45.8
07/20/2022 02:30:00 PM,100,8184,99.93,42.8
07/20/2022 02:45:00 PM,100,8175,99.9,39.5
07/20/2022 03:00:00 PM,100,8177,99.88,37.7
07/20/2022 03:15:00 PM,100,8183,99.86,38.2
07/20/2022 03:30:00 PM,100,8194,99.85,39.7
07/20/2022 03:45:00 PM,100,8197,99.85,42.4
07/20/2022 04:00:00 PM,100,8196,99.85,42.9
07/20/2022 04:15:00 PM,100,8202,99.84,42.9
07/20/2022 04:30:00 PM,100,8202,99.83,44.0
07/20/2022 04:45:00 PM,100,8200,99.82,45.0
07/20/2022 05:00:00 PM,100,8200,99.8,45.4
07/20/2022 05:15:00 PM,100,8196,99.8,45.2
07/20/2022 05:30:00 PM,100,8194,99.8,45.0
07/20/2022 05:45:00 PM,100,8187,99.79,44.7
07/20/2022 06:00:00 PM,100,8184,99.78,44.2
07/20/2022 06:15:00 PM,100,8177,99.77,43.5
07/20/2022 06:30:00 PM,100,8171,99.77,42.5
07/20/2022 06:45:00 PM,100,8165,99.77,41.2
07/20/2022 07:00:00 PM,100,8156,99.76,38.9
07/20/2022 07:15:00 PM,100,8149,99.76,36.4
07/20/2022 07:30:00 PM,100,8144,99.76,34.3
07/20/2022 07:45:00 PM,100,8139,99.77,32.4
07/20/2022 08:00:00 PM,100,8134,99.76,30.8
07/20/2022 08:15:00 PM,100,8134,99.77,29.6
07/20/2022 08:30:00 PM,100,8132,99.77,28.6
07/20/2022 08:45:00 PM,100,8127,99.78,27.8
07/20/2022 09:00:00 PM,100,8126,99.79,27.0
07/20/2022 09:15:00 PM,100,8126,99.8,26.2
07/20/2022 09:30:00 PM,100,8124,99.8,25.6
07/20/2022 09:45:00 PM,100,8124,99.81,24.9
07/20/2022 10:00:00 PM,100,8118,99.8,24.3
07/20/2022 10:15:00 PM,100,8118,99.79,23.7
07/20/2022 10:30:00 PM,100,8116,99.79,23.2
07/20/2022 10:45:00 PM,100,8116,99.78,22.9
07/20/2022 11:00:00 PM,100,8112,99.77,22.6
07/20/2022 11:15:00 PM,100,8115,99.76,22.4
07/20/2022 11:30:00 PM,100,8111,99.75,22.2
07/20/2022 11:45:00 PM,100,8113,99.75,22.0
07/21/2022 12:00:00 AM,100,8111,99.72,22.0
07/21/2022 12:15:00 AM,100,8092,99.71,22.1
07/21/2022 12:15:00 AM,100,8099,99.7,22.3
07/21/2022 12:30:00 AM,100,8097,99.7,22.3
07/21/2022 12:45:00 AM,100,8101,99.71,22.3
07/21/2022 01:00:00 AM,100,8096,99.7,22.4
07/21/2022 01:15:00 AM,100,8097,99.69,22.4
07/21/2022 01:30:00 AM,100,8096,99.69,22.4
07/21/2022 01:45:00 AM,100,8098,99.67,22.5
07/21/2022 02:00:00 AM,100,8098,99.66,22.5
07/21/2022 02:15:00 AM,100,8097,99.65,22.4
07/21/2022 02:30:00 AM,100,8096,99.64,22.1
07/21/2022 02:45:00 AM,100,8096,99.63,21.8
07/21/2022 03:00:00 AM,100,8095,99.63,21.6
07/21/2022 03:15:00 AM,100,8096,99.62,21.5
07/21/2022 03:30:00 AM,100,8095,99.61,21.4
07/21/2022 03:45:00 AM,100,8093,99.61,21.3
07/21/2022 04:00:00 AM,100,8094,99.62,21.2
07/21/2022 04:15:00 AM,100,8092,99.63,21.3
07/21/2022 04:30:00 AM,100,8094,99.62,21.2
07/21/2022 04:45:00 AM,100,8092,99.62,21.1
07/21/2022 05:00:00 AM,100,8092,99.62,21.0
07/21/2022 05:15:00 AM,100,8090,99.6,20.9
07/21/2022 05:30:00 AM,100,8093,99.59,20.9
07/21/2022 05:45:00 AM,100,8088,99.57,20.8
07/21/2022 06:00:00 AM,100,8088,99.55,20.9
07/21/2022 06:15:00 AM,100,8084,99.54,21.3
07/21/2022 06:30:00 AM,100,8090,99.54,21.7
07/21/2022 06:45:00 AM,100,8085,99.55,22.0
07/21/2022 07:00:00 AM,100,8088,99.57,22.3
07/21/2022 07:15:00 AM,100,8086,99.57,22.7
07/21/2022 07:30:00 AM,100,8088,99.57,23.2
07/21/2022 07:45:00 AM,100,8087,99.57,23.6
07/21/2022 08:00:00 AM,100,8089,99.57,24.0
07/21/2022 08:15:00 AM,100,8089,99.57,24.5
07/21/2022 08:30:00 AM,100,8089,99.55,25.5
